2 Pallas,1966,12,13.18,U,21.47,0.57,-9.99,-9.99,-9.99,0.57,2.0,-9.99,Catalina,1974,Zellner
2 Pallas,1966,12,13.22,G,21.48,0.22,-9.99,-9.99,-9.99,0.22,-3.0,-9.99,Catalina,1974,Zellner
2 Pallas,1966,12,13.23,B,21.49,0.47,-9.99,-9.99,-9.99,0.47,0.0,-9.99,Catalina,1974,Zellner
2 Pallas,1971,11,28.30,B,19.60,0.19,0.09,-9.99,-9.99,0.03,-41.0,-9.99,Steward  2.3,1974,Zellner
2 Pallas,1972,04,01.14,B,25.92,1.62,0.08,-9.99,-9.99,1.62,1.0,194.0,Catalina,1974,Zellner
2 Pallas,1973,04,06.40,B,14.79,0.73,0.03,-9.99,-9.99,-0.72,94.1,-9.99,Catalina,1976,Zellner
2 Pallas,1973,04,13.17,G,13.97,0.84,0.03,-9.99,-9.99,-0.84,92.0,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1973,04,13.18,B,13.97,0.85,0.02,-9.99,-9.99,-0.85,91.2,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1973,04,22.34,B,13.48,0.92,0.03,-9.99,-9.99,-0.91,93.9,-9.99,Catalina,1976,Zellner
2 Pallas,1973,06,03.32,B,17.59,0.15,0.04,-9.99,-9.99,-0.15,92.1,-9.99,Catalina,1976,Zellner
2 Pallas,1973,06,14.38,B,18.82,0.10,0.03,-9.99,-9.99,0.10,0.8,-9.99,Catalina,1976,Zellner
2 Pallas,1973,08,07.23,G,19.85,0.43,0.07,-9.99,-9.99,0.43,-0.2,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1973,08,22.21,G,18.88,0.16,0.09,-9.99,-9.99,0.15,11.3,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1973,08,26.22,G,18.55,0.13,0.08,-9.99,-9.99,0.12,-11.4,-9.99,Catalina,1976,Zellner
2 Pallas,1974,04,22.48,G,17.35,0.18,0.12,-9.99,-9.99,-0.17,84.2,-9.99,Catalina,1976,Zellner
2 Pallas,1974,06,02.28,G,15.93,0.48,0.02,-9.99,-9.99,-0.48,89.7,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1974,06,02.30,B,15.93,0.47,0.02,-9.99,-9.99,-0.47,91.6,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1974,07,23.30,G,10.97,1.26,0.03,-9.99,-9.99,-1.26,90.8,-9.99,Catalina,1976,Zellner
2 Pallas,1974,07,23.32,B,10.97,1.26,0.02,-9.99,-9.99,-1.26,89.1,-9.99,Catalina,1976,Zellner
2 Pallas,1974,08,23.23,G,12.78,1.02,0.01,-9.99,-9.99,-1.02,91.7,-9.99,Steward  2.3,1976,Zellner
2 Pallas,1974,08,23.26,B,12.78,1.02,0.01,-9.99,-9.99,-1.02,92.1,-9.99,Steward  2.3,1976,Zellner
